sighting,报道,citizen,officer,纬度,经度,city,nation,city_interpol,has_weapon,has_hat,has_jacket,behavior
1994-03-22,1994-04-19,Jorge Moss,Daniel Brown,15.58552,102.42587,Bua Yai,TH,Bangkok,False,True,True,unhappy
2018-09-05,2018-10-09,Miranda Russo,Elizabeth Cooper,22.83957,91.84128,Manikchari,BD,Dhaka,False,True,True,panicking
1992-01-22,1992-02-12,Jeffrey Barron,Ryan Watkins,13.8196,100.04427,Nakhon Pathom,TH,Bangkok,False,True,True,happy
1996-02-25,1996-03-12,Lisa Hughes,Jeffery Lee,35.06667,135.21667,Sasayama,JP,Tokyo,True,True,True,over-complimenting
2005-04-12,2005-04-12,Todd Howard,Megan West,41.77583,140.73667,Hakodate,JP,Tokyo,False,True,True,fleeing
2011-07-15,2011-07-20,Kelly Anderson,Jacob Salazar,17.54907,82.85749,Elamanchili,IN,Kolkata,True,False,True,complaining
2009-06-08,2009-07-15,Taylor Bryant,Kimberly Mills,25.6439,77.9129,Narwar,IN,Kolkata,True,True,True,insulting
1989-04-15,1989-04-22,Amanda Lucas,Garrett Cook,-1.26424,104.09701,Simpang,ID,Jakarta,False,False,True,paranoid
2006-07-01,2006-07-08,Harold Humphrey,William Barton,20.88197,85.83334,Bhuban,IN,Kolkata,True,True,True,evasive
1999-12-13,2000-02-02,Daniel Mcclain,Cynthia Carr,25.6439,77.9129,Narwar,IN,Kolkata,False,True,True,tense
2003-03-30,2003-05-17,Barbara Davila,Jerry Collins,31.82539,72.54064,Sillanwali,PK,Karachi,False,True,True,evasive
1996-08-20,1996-10-03,Mary Brown,Kurt Clark,24.28859,116.11768,Meizhou,CN,Shanghai,False,True,True,evasive
2010-03-07,2010-03-10,Phillip Arias,David Simmons,32.54278,111.50861,Danjiangkou,CN,Shanghai,False,True,True,injured
1987-08-01,1987-08-10,Bryan Ramirez,Julia Reynolds,35.0,136.51667,Komono,JP,Tokyo,False,True,True,happy
2014-11-05,2014-12-29,Janet Davis,John Turner,15.73628,75.96976,Gajendragarh,IN,Kolkata,False,False,True,confessing
1993-10-01,1993-10-04,James Anderson,Michael Webb,51.4781,57.3552,Kuvandyk,RU,Yekaterinburg,False,False,True,paranoid
2014-06-26,2014-07-05,Roy Perez,Mr. Shannon Sharp,39.46667,141.95,Yamada,JP,Tokyo,False,True,True,worried
1988-08-16,1988-10-10,Michael Bryan,Melissa Meyers,26.11527,86.59509,Supaul,IN,Kolkata,False,True,True,worried
1986-11-29,1986-12-28,Cassandra Ryan,Patricia Edwards,45.75279,130.57211,Boli,CN,Shanghai,False,True,True,injured
2001-12-08,2001-12-25,Shannon Landry,Daniel Moore,38.55632,69.01354,Vahdat,TJ,Dushanbe,False,True,True,hostile
2008-08-12,2008-09-24,Christopher Flores,James Kennedy,35.82756,137.95378,Ina,JP,Tokyo,False,True,True,worried
1998-11-11,1999-01-09,Deborah Kim,Shelley Bullock,34.8825,128.62667,Sinhyeon,KR,Seoul,False,True,True,worried
2011-02-16,2011-03-25,Samuel Gonzalez,Annette Barrett,6.9909,79.883,Hendala,LK,Colombo,False,False,True,silent
2007-06-09,2007-07-21,Amy Robbins,Isabel Webb,36.20389,127.08472,Nonsan,KR,Seoul,True,False,True,injured
1993-03-20,1993-04-09,Charles Tucker,Christopher Ross,3.7278,98.6738,Labuhan Deli,ID,Jakarta,True,False,True,hostile
2020-07-14,2020-09-01,Joseph Jordan,Jacqueline Maldonado,6.84019,79.87116,Dehiwala-Mount Lavinia,LK,Colombo,False,True,True,worried
2017-10-20,2017-10-26,Molly Lopez,William Knight,30.76468,74.12286,Kanganpur,PK,Karachi,False,True,True,panicking
2020-04-10,2020-04-17,Christina Murphy,Scott Houston,45.75279,130.57211,Boli,CN,Shanghai,False,True,True,paranoid
1988-06-21,1988-07-30,Benjamin Solomon,Kristin Werner,14.62578,121.12251,Antipolo,PH,Manila,False,False,True,confessing
2008-03-11,2008-04-26,Kurt Holmes,Chad Graham,17.30858,97.01124,Kyaikto,MM,Yangon,False,False,True,injured
2001-07-14,2001-08-08,Gwendolyn Gill,Billy White,26.9423,68.11759,Tharu Shah,PK,Karachi,False,True,True,complaining
1992-12-30,1993-02-01,Gabriela Spencer,Chad Graham,23.9028,89.11943,Kushtia,BD,Dhaka,False,True,True,confessing
1985-04-23,1985-04-30,Matthew White,Jesse Boyd,27.52948,68.75915,Khairpur Mir‚Äôs,PK,Karachi,True,True,True,oblivious
2014-09-15,2014-09-15,Mr. Mark Jensen,Grant Humphrey,43.41949,77.0202,Otegen Batyra,KZ,Almaty,False,True,True,out-of-control
1986-10-08,1986-12-02,Stephen Flores,Samuel Jackson,35.0,136.51667,Komono,JP,Tokyo,False,False,True,fleeing
2018-12-24,2019-01-28,Matthew Lee,Darrell Crawford,9.6531,124.3697,Jagna,PH,Manila,False,True,True,over-complimenting
2008-10-20,2008-10-26,Angela Gentry,Jessica Joseph,15.46063,99.89166,Thap Than,TH,Bangkok,False,True,True,injured
2008-04-07,2008-04-13,Charles Rios,Kevin Martin,34.5624,38.28402,Tadmur,SY,Damascus,False,True,True,lonely
2019-12-19,2020-01-27,Carmen Gardner,Nathaniel Jackson,-6.91806,106.92667,Sukabumi,ID,Jakarta,False,False,True,panicking
2014-01-18,2014-02-09,Ann Martinez DDS,Cynthia Moore,22.88783,84.13864,Jashpurnagar,IN,Kolkata,False,False,True,panicking
2000-05-28,2000-06-06,James Benson,Kayla Klein,41.77583,140.73667,Hakodate,JP,Tokyo,False,False,True,panicking
2017-05-31,2017-06-23,David Steele,Daniel Brown,26.44931,91.61356,Rangia,IN,Kolkata,True,False,True,over-complimenting
1993-12-06,1994-01-16,Jennifer Dunn,Shannon Camacho,21.53889,71.57737,Gariadhar,IN,Kolkata,False,False,True,evasive
2002-01-12,2002-02-15,William Miller,Terry Erickson,11.00599,77.5609,Kangayam,IN,Kolkata,False,True,True,hostile
1994-08-19,1994-10-02,Michael Anderson,Jorge Novak,54.48147,53.47103,Oktyabr‚Äôskiy,RU,Yekaterinburg,False,True,True,fleeing
1999-06-17,1999-08-11,Michael Brandt,Emily Stephens,4.88441,101.96857,Gua Musang,MY,Kuala Lumpur,False,False,True,happy
2018-03-29,2018-04-22,Katrina Garrett,Brian Delacruz,38.45598,48.87498,Astara,AZ,Baku,False,False,True,complaining
2007-03-13,2007-05-02,Stephanie Weaver,Donald Miller,-1.26753,116.82887,Balikpapan,ID,Makassar,False,False,True,paranoid
2022-01-19,2022-03-15,Cameron Carter,Mark Ferguson,15.72892,120.57224,Burgos,PH,Manila,False,True,True,over-complimenting
2022-05-18,2022-06-17,Thomas Mccarthy,Patricia Miller,25.92493,73.66633,Sojat,IN,Kolkata,True,True,True,over-complimenting
2003-01-29,2003-02-08,Darren Stewart,David Strong,-7.54972,110.71639,Ngemplak,ID,Jakarta,False,True,True,silent
2010-05-30,2010-07-28,Erin Walker,Glenn Li,36.6009,126.665,Hongseong,KR,Seoul,True,True,True,confessing
1999-10-18,1999-11-19,Jason Decker,Lauren Smith,41.94175,123.50266,Hushitai,CN,Shanghai,False,True,True,talkative
2015-08-16,2015-09-20,Michael Lowe,Veronica Richards,34.85,117.33333,Taozhuang,CN,Shanghai,False,True,True,friendly
2012-02-05,2012-02-25,Thomas Carter,Christopher Smith,5.4709,100.24529,Batu Feringgi,MY,Kuala Lumpur,False,True,True,out-of-control
2020-08-29,2020-10-22,Whitney Cook,Michael Bailey,41.27194,123.17306,Liaoyang,CN,Shanghai,False,False,True,paranoid
1995-08-19,1995-08-27,Tommy House,Donald Pierce,10.12268,77.54372,Periyakulam,IN,Kolkata,False,False,True,complaining
1989-08-22,1989-08-23,Evan Dixon,Zachary Hawkins,34.61667,135.6,Yao,JP,Tokyo,False,True,False,tense
2011-09-23,2011-11-09,Cynthia Alexander,Jeffery Blair,4.88441,101.96857,Gua Musang,MY,Kuala Lumpur,False,True,True,lonely
2008-12-04,2008-12-11,Mr. John Miles,Stacey Morris,56.11281,69.49015,Ishim,RU,Yekaterinburg,False,True,True,talkative
2000-12-09,2001-01-11,Robert Singh,Nicole Hart,9.3337,122.8637,Santa Catalina,PH,Manila,False,True,True,talkative
2002-09-13,2002-09-28,Darrell Warren,Rachel Barnes,5.90702,116.10146,Donggongon,MY,Kuching,False,False,False,accusatory
1994-11-19,1994-12-25,Caitlin Schmitt,Garrett Cook,14.64056,104.64992,Kantharalak,TH,Bangkok,False,True,True,out-of-control
1994-05-11,1994-06-21,Anthony Marsh,Emily Santana,12.37169,123.62494,Masbate,PH,Manila,False,True,True,hostile
2009-01-13,2009-01-15,Kelli Petersen,Karen Nguyen,44.85278,65.50917,Kyzylorda,KZ,Qyzylorda,False,False,True,hostile
1997-05-18,1997-07-15,Jasmine Gibson,Andrew Sullivan,17.54907,82.85749,Elamanchili,IN,Kolkata,False,True,True,hostile
2011-06-13,2011-06-24,Christopher Allen,Tammy Lutz,6.84019,79.87116,Dehiwala-Mount Lavinia,LK,Colombo,False,True,True,tense
1985-12-20,1986-02-13,Kenneth Cardenas,Stephen Graham,23.73333,114.68333,Heyuan,CN,Shanghai,False,False,True,hostile
1993-02-28,1993-04-08,Mark Alexander,Edward Hernandez,33.37526,74.3092,Rajaori,IN,Kolkata,False,False,True,lonely
1995-08-04,1995-09-10,Jennifer Adams,Cynthia Moore,16.0567,103.65309,Roi Et,TH,Bangkok,False,True,True,injured
2017-07-17,2017-08-11,Amber Gomez,Maurice Mccarthy,16.06213,76.0586,Hungund,IN,Kolkata,False,False,True,accusatory
1990-04-20,1990-05-16,Lance Ayala,Paul Rogers,3.31332,117.59152,Tarakan,ID,Makassar,False,True,True,hostile
2012-12-15,2013-01-07,Christine Foster,Jennifer Hoffman,24.81757,84.63445,Rafiganj,IN,Kolkata,False,False,True,fleeing
1998-02-13,1998-02-28,Rebekah Chavez,Michael Woods,35.50056,117.63083,Pingyi,CN,Shanghai,False,True,True,sad
2019-01-17,2019-01-31,Sharon Durham,Wesley Horton,36.6009,126.665,Hongseong,KR,Seoul,False,False,False,complaining
1987-02-17,1987-02-20,Harry Suarez,Kimberly Gibson,35.50056,117.63083,Pingyi,CN,Shanghai,False,False,True,unhappy
2001-10-21,2001-11-24,Jennifer Hall,Kayla Klein,36.24624,139.07204,Fujioka,JP,Tokyo,False,True,True,tense
2018-05-30,2018-07-08,Kara Rose,Casey Weber,34.8825,128.62667,Sinhyeon,KR,Seoul,False,True,True,scared
1998-04-30,1998-05-12,Juan Morgan,Ashley Taylor,11.93381,79.82979,Puducherry,IN,Kolkata,False,True,True,silent
1997-03-16,1997-04-06,Danielle Smith,Casey Wheeler,41.09822,120.74792,Nanpiao,CN,Shanghai,False,True,True,out-of-control
2020-06-08,2020-07-30,Kathleen Wilson,Julie Nguyen,35.20889,111.73861,Changzhi,CN,Shanghai,False,True,True,paranoid
2001-10-07,2001-11-15,Nicole Stevens,Samuel Jackson,12.95629,78.27539,Robertsonpet,IN,Kolkata,False,True,True,friendly
1987-09-05,1987-10-06,Taylor Wood,Martin Diaz,34.75856,136.13108,Ueno-ebisumachi,JP,Tokyo,False,True,True,over-complimenting
2015-04-06,2015-05-05,John Cobb,Tracy Blackwell,35.0,136.51667,Komono,JP,Tokyo,False,True,True,fleeing
2022-05-06,2022-06-24,Roger Smith,James Whitehead,-1.6,103.61667,Jambi City,ID,Jakarta,False,False,True,talkative
2020-01-13,2020-03-09,Rebecca Holt,Adam Montes,18.87813,72.93924,Uran,IN,Kolkata,False,True,True,unhappy
2001-10-27,2001-11-22,George Cummings,Justin Whitehead,34.8825,128.62667,Sinhyeon,KR,Seoul,True,True,True,panicking
2017-09-06,2017-09-12,Juan Beltran,Mr. James Hooper,10.20898,123.758,Naga,PH,Manila,False,True,True,scared
2004-05-10,2004-05-24,Alexander Myers,Brandon Miller,35.30889,139.55028,Kamakura,JP,Tokyo,True,True,False,hostile
2021-03-16,2021-04-26,Robin Barajas,Angel Payne,26.32293,91.00632,Barpeta,IN,Kolkata,False,False,True,hostile
2015-08-06,2015-09-15,John Rowland,Emily Ruiz,3.7278,98.6738,Labuhan Deli,ID,Jakarta,False,True,True,fleeing
2010-05-07,2010-06-29,Amanda Mitchell PhD,Zachary Moore,28.71271,77.656,Pilkhua,IN,Kolkata,False,False,True,injured
1997-04-30,1997-06-15,Samuel Taylor,Mallory Wu,18.51957,73.85535,Pune,IN,Kolkata,False,True,True,silent
1998-01-15,1998-02-15,Yvette Lewis,Patricia Hall,27.85,112.9,Xiangtan,CN,Shanghai,False,True,True,unhappy
1986-08-30,1986-08-30,Paula Frey,James Kennedy,27.52948,68.75915,Khairpur Mir‚Äôs,PK,Karachi,False,True,True,over-complimenting
2012-06-08,2012-06-21,Ronald Ramos,Jorge Novak,33.3213,130.94098,Hita,JP,Tokyo,False,False,True,over-complimenting
1986-11-21,1986-12-15,Matthew Castro,Donald Pierce,58.23583,92.48278,Lesosibirsk,RU,Krasnoyarsk,False,False,True,out-of-control
2016-10-30,2016-11-27,Cheryl Smith,Julian Anderson,25.66795,85.83636,Dalsingh Sarai,IN,Kolkata,False,False,True,out-of-control
2011-06-08,2011-07-13,Jillian Taylor,Christopher Ross,34.5624,38.28402,Tadmur,SY,Damascus,True,True,False,oblivious
1987-03-15,1987-04-12,Kimberly Wells,Nicole Scott,16.06213,76.0586,Hungund,IN,Kolkata,False,True,True,insulting
2012-07-01,2012-08-07,Daniel Campbell,Angela Strickland,28.92694,78.23456,Bachhraon,IN,Kolkata,False,True,True,confessing
2012-07-12,2012-07-27,Jasmine Moreno,Rebecca Snyder MD,37.65639,126.835,Goyang-si,KR,Seoul,False,True,True,worried
2015-06-05,2015-06-08,Michelle Perry,Larry Braun,35.85,117.7,Dongdu,CN,Shanghai,False,True,True,hostile
1998-12-16,1999-02-06,Miranda Holder,Ashley Davis,-7.0981,109.3243,Randudongkal,ID,Jakarta,False,True,True,injured
1997-04-03,1997-04-22,Benjamin Stevens,Robert Merritt,8.43333,99.96667,Nakhon Si Thammarat,TH,Bangkok,False,False,False,out-of-control
2005-08-29,2005-09-04,Timothy Smith,Kerry Buck,14.14989,121.3152,Calauan,PH,Manila,False,True,True,paranoid
1989-07-05,1989-08-27,Christopher Obrien,Ashley Larson,58.23583,92.48278,Lesosibirsk,RU,Krasnoyarsk,False,False,True,fleeing
2010-03-23,2010-05-21,Mallory Harris,Laura Parks,11.50526,77.23826,Sathyamangalam,IN,Kolkata,False,True,True,insulting
1994-09-10,1994-11-04,Tracey Shannon,Amanda Petersen DDS,0.51667,101.44167,Pekanbaru,ID,Jakarta,False,True,True,over-complimenting
1993-06-09,1993-07-28,Margaret Brown,Monica Davis,16.0567,103.65309,Roi Et,TH,Bangkok,False,True,True,happy
2005-10-09,2005-10-14,Courtney Martinez,Patricia Hall,34.86472,117.55417,Zaozhuang,CN,Shanghai,False,True,True,worried
2010-12-06,2010-12-26,James Reyes,Dean Martinez,36.65,138.31667,Suzaka,JP,Tokyo,False,False,True,injured
2021-04-10,2021-05-28,Sarah Long,Michael Mueller,1.6561,103.6032,Kulai,MY,Kuala Lumpur,False,True,True,confessing
2021-01-19,2021-03-05,Theresa Khan,Justin Edwards,36.0,139.55722,Okegawa,JP,Tokyo,False,True,True,scared
1990-12-05,1991-01-13,Jeffery Stephens,Todd Garcia,12.37169,123.62494,Masbate,PH,Manila,False,False,True,accusatory
2019-12-24,2020-02-03,Anne Mooney,Jason Mccarthy,38.55632,69.01354,Vahdat,TJ,Dushanbe,False,True,True,out-of-control
2018-10-02,2018-10-23,Susan Mendoza,Jacob Salazar,40.85158,122.74754,Haicheng,CN,Shanghai,False,True,True,scared
1986-06-03,1986-07-28,Cynthia Kennedy,Ashley Farrell,21.34222,71.30633,Kundla,IN,Kolkata,False,True,True,silent
1990-03-09,1990-04-19,Nathan Bernard,Jerry Cruz,25.92493,73.66633,Sojat,IN,Kolkata,False,False,False,out-of-control
1997-06-03,1997-06-18,Whitney Walton,Lucas Kirk,-6.48167,106.85417,Cibinong,ID,Jakarta,False,True,False,paranoid
2004-04-02,2004-04-03,Roy Hunt,Patricia Perez,35.85,117.7,Dongdu,CN,Shanghai,False,True,True,accusatory
2021-03-31,2021-05-15,Rebecca Reed,Deborah Harrison,58.7002,59.4839,Kachkanar,RU,Yekaterinburg,True,False,True,out-of-control
2022-02-07,2022-03-30,James Duarte,Anthony Harris,32.61603,44.02488,Karbala,IQ,Baghdad,False,False,True,paranoid
1996-01-13,1996-02-06,Sandra Sexton,Emily Santana,26.32293,91.00632,Barpeta,IN,Kolkata,False,True,True,out-of-control
1997-02-02,1997-02-17,Angela Johnson,Christina Krause,35.0,136.51667,Komono,JP,Tokyo,False,True,True,happy
2016-07-31,2016-08-09,Lisa James,Jeffery Lee,58.04254,65.27258,Tavda,RU,Yekaterinburg,False,True,True,complaining
2020-07-28,2020-09-11,Gary Joseph,Matthew Young,36.64852,51.49621,Nowshahr,IR,Tehran,False,False,True,paranoid
2010-11-19,2010-11-27,Joel Arnold,Tony Bell,15.79408,104.1451,Yasothon,TH,Bangkok,False,False,False,panicking
2012-02-13,2012-02-26,Matthew Nguyen,Melvin Hansen,38.55632,69.01354,Vahdat,TJ,Dushanbe,False,True,True,unhappy
1989-10-26,1989-11-08,Joshua Henderson,Valerie Griffin,35.64889,117.27583,Sishui,CN,Shanghai,False,True,False,tense
2003-09-02,2003-10-10,Michael Brown,Judith Meyer,15.45144,78.14797,Betamcherla,IN,Kolkata,False,True,True,worried
1997-01-09,1997-02-13,Richard Jackson,Garrett Martinez,12.35275,121.06761,San Jose,PH,Manila,False,True,True,tense
2000-03-23,2000-04-23,John Diaz,Katelyn Garcia,22.37066,114.10479,Tsuen Wan,HK,Hong Kong,False,True,True,scared
2003-09-22,2003-10-27,Jeffrey Rivas,Lindsey Wheeler,25.75728,75.37991,Deoli,IN,Kolkata,False,False,True,confessing
2007-10-03,2007-11-27,Daniel Jackson,Steven Lee,31.71667,73.38333,Sangla Hill,PK,Karachi,True,False,True,scared
1986-12-21,1987-01-31,Tyler Fuller,Kerri Clay,27.52948,68.75915,Khairpur Mir‚Äôs,PK,Karachi,True,True,True,friendly
1987-06-23,1987-06-27,Matthew Reynolds,Diana Torres,-6.48167,106.85417,Cibinong,ID,Jakarta,False,True,True,happy
1993-07-06,1993-08-11,Melissa Brown,Dawn Simmons,32.05971,34.8732,Ganei Tikva,IL,Jerusalem,False,True,True,evasive
2017-12-25,2017-12-26,Natasha Flores,Barbara Bailey,38.45598,48.87498,Astara,AZ,Baku,False,True,True,oblivious
2005-09-14,2005-10-24,Todd White,Matthew Young,34.9,137.5,Shinshiro,JP,Tokyo,False,False,False,out-of-control
1996-01-19,1996-02-12,Phillip Harris,Caleb Cook,60.97944,76.92421,Izluchinsk,RU,Yekaterinburg,False,False,True,friendly
2015-02-28,2015-03-17,Dr. Taylor Mclean,Robert Arellano,46.51872,86.00214,Hoxtolgay,CN,Urumqi,False,False,True,fleeing
2000-01-17,2000-03-07,Philip Fisher,Eric Roberts,22.75218,72.68533,Kheda,IN,Kolkata,True,True,True,insulting
2006-05-06,2006-05-31,Brent Morris,Phillip Quinn,41.82143,41.77921,Kobuleti,GE,Tbilisi,False,False,True,talkative
2013-03-02,2013-03-16,Charles Austin,Donald Pierce,36.81667,117.81667,Zhoucun,CN,Shanghai,True,False,True,panicking
1996-01-30,1996-03-20,Brittany Jones,Michelle Green,2.2139,102.3278,Kampung Ayer Molek,MY,Kuala Lumpur,False,True,True,friendly
1986-09-20,1986-11-16,Kimberly Guerrero,Jacqueline Maldonado,13.8196,100.04427,Nakhon Pathom,TH,Bangkok,False,False,True,out-of-control
1988-05-20,1988-07-11,Corey Cole,Ashley Farrell,24.28859,116.11768,Meizhou,CN,Shanghai,False,True,True,friendly
2007-07-28,2007-09-01,Latoya Ward,Sarah Green,34.61667,135.6,Yao,JP,Tokyo,False,True,True,panicking
2021-06-12,2021-07-26,Crystal Wagner,Christopher Morrison,37.1759,128.9889,T‚Äôaebaek,KR,Seoul,False,False,True,lonely
1997-05-17,1997-05-28,Debra Garcia,Denise Kramer,36.53333,136.61667,Nonoichi,JP,Tokyo,False,True,True,lonely
1999-01-24,1999-01-29,Mrs. Dominique Hernandez,Mr. Shannon Sharp,35.815,139.6853,Shimotoda,JP,Tokyo,False,True,True,insulting
2004-02-23,2004-03-03,Dustin Boyd,Melinda Soto,24.05979,77.40858,Leteri,IN,Kolkata,False,True,True,happy
2008-02-07,2008-04-03,Kristy Moore,Angela Johnson,35.06667,135.21667,Sasayama,JP,Tokyo,False,False,True,tense
1988-01-17,1988-01-24,Nicole Holder MD,Chad Chandler,-3.5403,118.9707,Majene,ID,Makassar,False,True,False,insulting
2013-03-08,2013-03-21,Terry Brooks,Ashley Larson,21.46527,83.97573,Sambalpur,IN,Kolkata,False,True,True,worried
1988-03-18,1988-03-23,Angela Bradshaw,Mary Weaver,28.92694,78.23456,Bachhraon,IN,Kolkata,False,False,True,accusatory
2011-10-12,2011-12-05,Mr. Raymond Williams,Dawn Pierce,22.88783,84.13864,Jashpurnagar,IN,Kolkata,False,True,True,panicking
2015-04-13,2015-05-13,William Mcmillan,Deborah Harrison,-1.26753,116.82887,Balikpapan,ID,Makassar,False,False,True,unhappy
2017-06-13,2017-08-07,Jeremy Vaughn,Jeffery Weaver,14.37395,100.48528,Bang Ban,TH,Bangkok,False,True,True,accusatory
2017-09-09,2017-10-05,Anthony Weaver,Mark Valenzuela,10.31672,123.89071,Cebu City,PH,Manila,False,True,True,confessing
2020-12-05,2020-12-24,Amy Reed,Charles Mitchell,36.33011,138.89585,Annaka,JP,Tokyo,False,True,True,scared
2005-05-21,2005-06-18,Lauren Jones,Chris Campbell Jr.,40.11583,67.84222,Jizzax,UZ,Samarkand,False,False,True,happy
1999-06-06,1999-07-18,Bryan Harrington,Parker Mitchell,30.76468,74.12286,Kanganpur,PK,Karachi,False,False,False,paranoid
1991-05-10,1991-06-30,Kayla Oliver,Emily Santana,6.95194,121.96361,Recodo,PH,Manila,False,True,True,tense
1988-12-09,1989-02-06,Glenn Bruce,Jeffery Lee,30.46907,70.96699,Kot Addu,PK,Karachi,False,False,True,worried
1994-03-23,1994-04-28,Todd Martinez,Jennifer Shannon,27.9247,78.40102,Chharra,IN,Kolkata,False,True,True,lonely
2019-12-03,2020-01-14,Elizabeth Long,Donald Miller,12.35275,121.06761,San Jose,PH,Manila,False,False,False,worried
1993-03-17,1993-04-22,Kathleen Miranda,Andrea Watkins,34.56861,105.89333,Beidao,CN,Shanghai,False,True,True,happy
2020-05-22,2020-07-11,Meagan Kramer,Mark Valenzuela,4.88441,101.96857,Gua Musang,MY,Kuala Lumpur,False,False,True,fleeing
2007-02-03,2007-02-22,Jordan Phelps,Glen Walker,12.97389,123.99333,Sorsogon,PH,Manila,False,True,True,talkative
2016-03-17,2016-05-12,Chris Gates,Lindsey Wheeler,18.18158,76.03889,Osmanabad,IN,Kolkata,False,True,True,tense
2003-01-20,2003-02-16,Pamela Sandoval,Rebecca Jackson,53.14657,140.72287,Nikolayevsk-on-Amure,RU,Vladivostok,False,True,True,happy
2020-01-01,2020-02-09,Margaret Miller,Kathryn Martin,12.1277,78.15794,Dharmapuri,IN,Kolkata,False,False,True,paranoid
1992-07-04,1992-08-04,Victor Parks,Christopher Smith,47.90771,106.88324,Ulan Bator,MN,Ulaanbaatar,False,True,True,complaining
1998-11-24,1998-12-25,Megan Guzman,Stephen Mills,16.0567,103.65309,Roi Et,TH,Bangkok,False,True,True,tense
2011-09-08,2011-09-18,Ashley Austin,Brian Haas,13.8196,100.04427,Nakhon Pathom,TH,Bangkok,False,True,True,evasive
2018-12-25,2018-12-25,Harold Rogers,Stephanie Taylor,23.07492,88.28637,Pandua,IN,Kolkata,True,True,True,over-complimenting
1998-03-06,1998-04-23,Jessica Adams,Rebecca Snyder MD,25.6439,77.9129,Narwar,IN,Kolkata,False,False,True,talkative
1999-03-23,1999-05-15,James Sellers MD,John Wright,1.6,103.81667,Ulu Tiram,MY,Kuala Lumpur,True,True,True,friendly
2020-08-03,2020-09-16,Candice Cook,Julia Reynolds,31.96258,73.97117,Naushahra Virkan,PK,Karachi,False,False,True,tense
1988-11-06,1988-12-15,Tammy Graham,Jessica Joseph,15.73628,75.96976,Gajendragarh,IN,Kolkata,False,True,True,hostile
2018-07-29,2018-09-25,Whitney Hudson,Micheal Thomas,10.29085,105.75635,Sa Dec,VN,Ho Chi Minh,False,False,True,hostile
1988-12-30,1989-01-01,Melanie Wallace,Gregory Hanson,53.14657,140.72287,Nikolayevsk-on-Amure,RU,Vladivostok,False,True,True,worried
